Unnamed: 0,file,emotion,speaker,duration_adjusted
4935,Session3/sentences/wav/Ses03M_impro05a/Ses03M_impro05a_M027.wav,ang,a_M,D:/openac/Final Project/Datasets/IEMOCAP_norm_and_fixedduration/Session3/sentences/wav/Ses03M_impro05a/Ses03M_impro05a_M027.wav
4936,Session3/sentences/wav/Ses03M_impro05a/Ses03M_impro05a_M028.wav,ang,a_M,D:/openac/Final Project/Datasets/IEMOCAP_norm_and_fixedduration/Session3/sentences/wav/Ses03M_impro05a/Ses03M_impro05a_M028.wav
4937,Session3/sentences/wav/Ses03M_impro05a/Ses03M_impro05a_M029.wav,ang,a_M,D:/openac/Final Project/Datasets/IEMOCAP_norm_and_fixedduration/Session3/sentences/wav/Ses03M_impro05a/Ses03M_impro05a_M029.wav
4938,Session3/sentences/wav/Ses03M_impro05a/Ses03M_impro05a_M030.wav,hap,a_M,D:/openac/Final Project/Datasets/IEMOCAP_norm_and_fixedduration/Session3/sentences/wav/Ses03M_impro05a/Ses03M_impro05a_M030.wav
4939,Session3/sentences/wav/Ses03M_impro05b/Ses03M_impro05b_F000.wav,neu,b_F,D:/openac/Final Project/Datasets/IEMOCAP_norm_and_fixedduration/Session3/sentences/wav/Ses03M_impro05b/Ses03M_impro05b_F000.wav
4940,Session3/sentences/wav/Ses03M_impro05b/Ses03M_impro05b_F001.wav,neu,b_F,D:/openac/Final Project/Datasets/IEMOCAP_norm_and_fixedduration/Session3/sentences/wav/Ses03M_impro05b/Ses03M_impro05b_F001.wav
4941,Session3/sentences/wav/Ses03M_impro05b/Ses03M_impro05b_F002.wav,neu,b_F,D:/openac/Final Project/Datasets/IEMOCAP_norm_and_fixedduration/Session3/sentences/wav/Ses03M_impro05b/Ses03M_impro05b_F002.wav
4942,Session3/sentences/wav/Ses03M_impro05b/Ses03M_impro05b_F003.wav,neu,b_F,D:/openac/Final Project/Datasets/IEMOCAP_norm_and_fixedduration/Session3/sentences/wav/Ses03M_impro05b/Ses03M_impro05b_F003.wav
4943,Session3/sentences/wav/Ses03M_impro05b/Ses03M_impro05b_F004.wav,neu,b_F,D:/openac/Final Project/Datasets/IEMOCAP_norm_and_fixedduration/Session3/sentences/wav/Ses03M_impro05b/Ses03M_impro05b_F004.wav
4944,Session3/sentences/wav/Ses03M_impro05b/Ses03M_impro05b_F005.wav,neu,b_F,D:/openac/Final Project/Datasets/IEMOCAP_norm_and_fixedduration/Session3/sentences/wav/Ses03M_impro05b/Ses03M_impro05b_F005.wav
4945,Session3/sentences/wav/Ses03M_impro05b/Ses03M_impro05b_F006.wav,neu,b_F,D:/openac/Final Project/Datasets/IEMOCAP_norm_and_fixedduration/Session3/sentences/wav/Ses03M_impro05b/Ses03M_impro05b_F006.wav
4946,Session3/sentences/wav/Ses03M_impro05b/Ses03M_impro05b_F007.wav,neu,b_F,D:/openac/Final Project/Datasets/IEMOCAP_norm_and_fixedduration/Session3/sentences/wav/Ses03M_impro05b/Ses03M_impro05b_F007.wav
4947,Session3/sentences/wav/Ses03M_impro05b/Ses03M_impro05b_F008.wav,neu,b_F,D:/openac/Final Project/Datasets/IEMOCAP_norm_and_fixedduration/Session3/sentences/wav/Ses03M_impro05b/Ses03M_impro05b_F008.wav
4948,Session3/sentences/wav/Ses03M_impro05b/Ses03M_impro05b_F009.wav,neu,b_F,D:/openac/Final Project/Datasets/IEMOCAP_norm_and_fixedduration/Session3/sentences/wav/Ses03M_impro05b/Ses03M_impro05b_F009.wav
4949,Session3/sentences/wav/Ses03M_impro05b/Ses03M_impro05b_F010.wav,neu,b_F,D:/openac/Final Project/Datasets/IEMOCAP_norm_and_fixedduration/Session3/sentences/wav/Ses03M_impro05b/Ses03M_impro05b_F010.wav
4950,Session3/sentences/wav/Ses03M_impro05b/Ses03M_impro05b_F011.wav,neu,b_F,D:/openac/Final Project/Datasets/IEMOCAP_norm_and_fixedduration/Session3/sentences/wav/Ses03M_impro05b/Ses03M_impro05b_F011.wav
4951,Session3/sentences/wav/Ses03M_impro05b/Ses03M_impro05b_F012.wav,neu,b_F,D:/openac/Final Project/Datasets/IEMOCAP_norm_and_fixedduration/Session3/sentences/wav/Ses03M_impro05b/Ses03M_impro05b_F012.wav
4952,Session3/sentences/wav/Ses03M_impro05b/Ses03M_impro05b_F013.wav,neu,b_F,D:/openac/Final Project/Datasets/IEMOCAP_norm_and_fixedduration/Session3/sentences/wav/Ses03M_impro05b/Ses03M_impro05b_F013.wav
4953,Session3/sentences/wav/Ses03M_impro05b/Ses03M_impro05b_F014.wav,neu,b_F,D:/openac/Final Project/Datasets/IEMOCAP_norm_and_fixedduration/Session3/sentences/wav/Ses03M_impro05b/Ses03M_impro05b_F014.wav
4954,Session3/sentences/wav/Ses03M_impro05b/Ses03M_impro05b_F015.wav,neu,b_F,D:/openac/Final Project/Datasets/IEMOCAP_norm_and_fixedduration/Session3/sentences/wav/Ses03M_impro05b/Ses03M_impro05b_F015.wav
4955,Session3/sentences/wav/Ses03M_impro05b/Ses03M_impro05b_F016.wav,neu,b_F,D:/openac/Final Project/Datasets/IEMOCAP_norm_and_fixedduration/Session3/sentences/wav/Ses03M_impro05b/Ses03M_impro05b_F016.wav
4957,Session3/sentences/wav/Ses03M_impro05b/Ses03M_impro05b_F018.wav,neu,b_F,D:/openac/Final Project/Datasets/IEMOCAP_norm_and_fixedduration/Session3/sentences/wav/Ses03M_impro05b/Ses03M_impro05b_F018.wav
4958,Session3/sentences/wav/Ses03M_impro05b/Ses03M_impro05b_F019.wav,neu,b_F,D:/openac/Final Project/Datasets/IEMOCAP_norm_and_fixedduration/Session3/sentences/wav/Ses03M_impro05b/Ses03M_impro05b_F019.wav
4959,Session3/sentences/wav/Ses03M_impro05b/Ses03M_impro05b_F020.wav,neu,b_F,D:/openac/Final Project/Datasets/IEMOCAP_norm_and_fixedduration/Session3/sentences/wav/Ses03M_impro05b/Ses03M_impro05b_F020.wav
4960,Session3/sentences/wav/Ses03M_impro05b/Ses03M_impro05b_F021.wav,neu,b_F,D:/openac/Final Project/Datasets/IEMOCAP_norm_and_fixedduration/Session3/sentences/wav/Ses03M_impro05b/Ses03M_impro05b_F021.wav
4961,Session3/sentences/wav/Ses03M_impro05b/Ses03M_impro05b_F022.wav,neu,b_F,D:/openac/Final Project/Datasets/IEMOCAP_norm_and_fixedduration/Session3/sentences/wav/Ses03M_impro05b/Ses03M_impro05b_F022.wav
4962,Session3/sentences/wav/Ses03M_impro05b/Ses03M_impro05b_F023.wav,neu,b_F,D:/openac/Final Project/Datasets/IEMOCAP_norm_and_fixedduration/Session3/sentences/wav/Ses03M_impro05b/Ses03M_impro05b_F023.wav
4966,Session3/sentences/wav/Ses03M_impro05b/Ses03M_impro05b_F027.wav,neu,b_F,D:/openac/Final Project/Datasets/IEMOCAP_norm_and_fixedduration/Session3/sentences/wav/Ses03M_impro05b/Ses03M_impro05b_F027.wav
4967,Session3/sentences/wav/Ses03M_impro05b/Ses03M_impro05b_F028.wav,neu,b_F,D:/openac/Final Project/Datasets/IEMOCAP_norm_and_fixedduration/Session3/sentences/wav/Ses03M_impro05b/Ses03M_impro05b_F028.wav
4968,Session3/sentences/wav/Ses03M_impro05b/Ses03M_impro05b_F029.wav,neu,b_F,D:/openac/Final Project/Datasets/IEMOCAP_norm_and_fixedduration/Session3/sentences/wav/Ses03M_impro05b/Ses03M_impro05b_F029.wav
4969,Session3/sentences/wav/Ses03M_impro05b/Ses03M_impro05b_F030.wav,neu,b_F,D:/openac/Final Project/Datasets/IEMOCAP_norm_and_fixedduration/Session3/sentences/wav/Ses03M_impro05b/Ses03M_impro05b_F030.wav
4979,Session3/sentences/wav/Ses03M_impro05b/Ses03M_impro05b_M008.wav,ang,b_M,D:/openac/Final Project/Datasets/IEMOCAP_norm_and_fixedduration/Session3/sentences/wav/Ses03M_impro05b/Ses03M_impro05b_M008.wav
4982,Session3/sentences/wav/Ses03M_impro05b/Ses03M_impro05b_M011.wav,ang,b_M,D:/openac/Final Project/Datasets/IEMOCAP_norm_and_fixedduration/Session3/sentences/wav/Ses03M_impro05b/Ses03M_impro05b_M011.wav
4984,Session3/sentences/wav/Ses03M_impro05b/Ses03M_impro05b_M013.wav,ang,b_M,D:/openac/Final Project/Datasets/IEMOCAP_norm_and_fixedduration/Session3/sentences/wav/Ses03M_impro05b/Ses03M_impro05b_M013.wav
4985,Session3/sentences/wav/Ses03M_impro05b/Ses03M_impro05b_M014.wav,ang,b_M,D:/openac/Final Project/Datasets/IEMOCAP_norm_and_fixedduration/Session3/sentences/wav/Ses03M_impro05b/Ses03M_impro05b_M014.wav
4986,Session3/sentences/wav/Ses03M_impro05b/Ses03M_impro05b_M015.wav,ang,b_M,D:/openac/Final Project/Datasets/IEMOCAP_norm_and_fixedduration/Session3/sentences/wav/Ses03M_impro05b/Ses03M_impro05b_M015.wav
4987,Session3/sentences/wav/Ses03M_impro05b/Ses03M_impro05b_M016.wav,ang,b_M,D:/openac/Final Project/Datasets/IEMOCAP_norm_and_fixedduration/Session3/sentences/wav/Ses03M_impro05b/Ses03M_impro05b_M016.wav
4990,Session3/sentences/wav/Ses03M_impro05b/Ses03M_impro05b_M019.wav,neu,b_M,D:/openac/Final Project/Datasets/IEMOCAP_norm_and_fixedduration/Session3/sentences/wav/Ses03M_impro05b/Ses03M_impro05b_M019.wav
4991,Session3/sentences/wav/Ses03M_impro05b/Ses03M_impro05b_M020.wav,ang,b_M,D:/openac/Final Project/Datasets/IEMOCAP_norm_and_fixedduration/Session3/sentences/wav/Ses03M_impro05b/Ses03M_impro05b_M020.wav
4992,Session3/sentences/wav/Ses03M_impro05b/Ses03M_impro05b_M021.wav,ang,b_M,D:/openac/Final Project/Datasets/IEMOCAP_norm_and_fixedduration/Session3/sentences/wav/Ses03M_impro05b/Ses03M_impro05b_M021.wav
4993,Session3/sentences/wav/Ses03M_impro05b/Ses03M_impro05b_M022.wav,ang,b_M,D:/openac/Final Project/Datasets/IEMOCAP_norm_and_fixedduration/Session3/sentences/wav/Ses03M_impro05b/Ses03M_impro05b_M022.wav
4994,Session3/sentences/wav/Ses03M_impro05b/Ses03M_impro05b_M023.wav,ang,b_M,D:/openac/Final Project/Datasets/IEMOCAP_norm_and_fixedduration/Session3/sentences/wav/Ses03M_impro05b/Ses03M_impro05b_M023.wav
4995,Session3/sentences/wav/Ses03M_impro05b/Ses03M_impro05b_M024.wav,ang,b_M,D:/openac/Final Project/Datasets/IEMOCAP_norm_and_fixedduration/Session3/sentences/wav/Ses03M_impro05b/Ses03M_impro05b_M024.wav
4996,Session3/sentences/wav/Ses03M_impro05b/Ses03M_impro05b_M025.wav,ang,b_M,D:/openac/Final Project/Datasets/IEMOCAP_norm_and_fixedduration/Session3/sentences/wav/Ses03M_impro05b/Ses03M_impro05b_M025.wav
4997,Session3/sentences/wav/Ses03M_impro05b/Ses03M_impro05b_M026.wav,ang,b_M,D:/openac/Final Project/Datasets/IEMOCAP_norm_and_fixedduration/Session3/sentences/wav/Ses03M_impro05b/Ses03M_impro05b_M026.wav
4998,Session3/sentences/wav/Ses03M_impro05b/Ses03M_impro05b_M027.wav,ang,b_M,D:/openac/Final Project/Datasets/IEMOCAP_norm_and_fixedduration/Session3/sentences/wav/Ses03M_impro05b/Ses03M_impro05b_M027.wav
5000,Session3/sentences/wav/Ses03M_impro05b/Ses03M_impro05b_M029.wav,ang,b_M,D:/openac/Final Project/Datasets/IEMOCAP_norm_and_fixedduration/Session3/sentences/wav/Ses03M_impro05b/Ses03M_impro05b_M029.wav
5002,Session3/sentences/wav/Ses03M_impro05b/Ses03M_impro05b_M031.wav,ang,b_M,D:/openac/Final Project/Datasets/IEMOCAP_norm_and_fixedduration/Session3/sentences/wav/Ses03M_impro05b/Ses03M_impro05b_M031.wav
5003,Session3/sentences/wav/Ses03M_impro05b/Ses03M_impro05b_M032.wav,ang,b_M,D:/openac/Final Project/Datasets/IEMOCAP_norm_and_fixedduration/Session3/sentences/wav/Ses03M_impro05b/Ses03M_impro05b_M032.wav
5004,Session3/sentences/wav/Ses03M_impro05b/Ses03M_impro05b_M033.wav,ang,b_M,D:/openac/Final Project/Datasets/IEMOCAP_norm_and_fixedduration/Session3/sentences/wav/Ses03M_impro05b/Ses03M_impro05b_M033.wav
5005,Session3/sentences/wav/Ses03M_impro06/Ses03M_impro06_F000.wav,sad,6_F,D:/openac/Final Project/Datasets/IEMOCAP_norm_and_fixedduration/Session3/sentences/wav/Ses03M_impro06/Ses03M_impro06_F000.wav
5006,Session3/sentences/wav/Ses03M_impro06/Ses03M_impro06_F001.wav,sad,6_F,D:/openac/Final Project/Datasets/IEMOCAP_norm_and_fixedduration/Session3/sentences/wav/Ses03M_impro06/Ses03M_impro06_F001.wav
5007,Session3/sentences/wav/Ses03M_impro06/Ses03M_impro06_F002.wav,sad,6_F,D:/openac/Final Project/Datasets/IEMOCAP_norm_and_fixedduration/Session3/sentences/wav/Ses03M_impro06/Ses03M_impro06_F002.wav
5008,Session3/sentences/wav/Ses03M_impro06/Ses03M_impro06_F003.wav,sad,6_F,D:/openac/Final Project/Datasets/IEMOCAP_norm_and_fixedduration/Session3/sentences/wav/Ses03M_impro06/Ses03M_impro06_F003.wav
5009,Session3/sentences/wav/Ses03M_impro06/Ses03M_impro06_F004.wav,sad,6_F,D:/openac/Final Project/Datasets/IEMOCAP_norm_and_fixedduration/Session3/sentences/wav/Ses03M_impro06/Ses03M_impro06_F004.wav
5010,Session3/sentences/wav/Ses03M_impro06/Ses03M_impro06_F005.wav,sad,6_F,D:/openac/Final Project/Datasets/IEMOCAP_norm_and_fixedduration/Session3/sentences/wav/Ses03M_impro06/Ses03M_impro06_F005.wav
5012,Session3/sentences/wav/Ses03M_impro06/Ses03M_impro06_F007.wav,sad,6_F,D:/openac/Final Project/Datasets/IEMOCAP_norm_and_fixedduration/Session3/sentences/wav/Ses03M_impro06/Ses03M_impro06_F007.wav
5013,Session3/sentences/wav/Ses03M_impro06/Ses03M_impro06_F008.wav,sad,6_F,D:/openac/Final Project/Datasets/IEMOCAP_norm_and_fixedduration/Session3/sentences/wav/Ses03M_impro06/Ses03M_impro06_F008.wav
5014,Session3/sentences/wav/Ses03M_impro06/Ses03M_impro06_F009.wav,sad,6_F,D:/openac/Final Project/Datasets/IEMOCAP_norm_and_fixedduration/Session3/sentences/wav/Ses03M_impro06/Ses03M_impro06_F009.wav
5015,Session3/sentences/wav/Ses03M_impro06/Ses03M_impro06_F010.wav,sad,6_F,D:/openac/Final Project/Datasets/IEMOCAP_norm_and_fixedduration/Session3/sentences/wav/Ses03M_impro06/Ses03M_impro06_F010.wav
5016,Session3/sentences/wav/Ses03M_impro06/Ses03M_impro06_F011.wav,sad,6_F,D:/openac/Final Project/Datasets/IEMOCAP_norm_and_fixedduration/Session3/sentences/wav/Ses03M_impro06/Ses03M_impro06_F011.wav
5017,Session3/sentences/wav/Ses03M_impro06/Ses03M_impro06_F012.wav,sad,6_F,D:/openac/Final Project/Datasets/IEMOCAP_norm_and_fixedduration/Session3/sentences/wav/Ses03M_impro06/Ses03M_impro06_F012.wav
5018,Session3/sentences/wav/Ses03M_impro06/Ses03M_impro06_F013.wav,sad,6_F,D:/openac/Final Project/Datasets/IEMOCAP_norm_and_fixedduration/Session3/sentences/wav/Ses03M_impro06/Ses03M_impro06_F013.wav
5019,Session3/sentences/wav/Ses03M_impro06/Ses03M_impro06_F014.wav,sad,6_F,D:/openac/Final Project/Datasets/IEMOCAP_norm_and_fixedduration/Session3/sentences/wav/Ses03M_impro06/Ses03M_impro06_F014.wav
5020,Session3/sentences/wav/Ses03M_impro06/Ses03M_impro06_F015.wav,sad,6_F,D:/openac/Final Project/Datasets/IEMOCAP_norm_and_fixedduration/Session3/sentences/wav/Ses03M_impro06/Ses03M_impro06_F015.wav
5021,Session3/sentences/wav/Ses03M_impro06/Ses03M_impro06_F016.wav,sad,6_F,D:/openac/Final Project/Datasets/IEMOCAP_norm_and_fixedduration/Session3/sentences/wav/Ses03M_impro06/Ses03M_impro06_F016.wav
5022,Session3/sentences/wav/Ses03M_impro06/Ses03M_impro06_F017.wav,sad,6_F,D:/openac/Final Project/Datasets/IEMOCAP_norm_and_fixedduration/Session3/sentences/wav/Ses03M_impro06/Ses03M_impro06_F017.wav
5023,Session3/sentences/wav/Ses03M_impro06/Ses03M_impro06_F018.wav,sad,6_F,D:/openac/Final Project/Datasets/IEMOCAP_norm_and_fixedduration/Session3/sentences/wav/Ses03M_impro06/Ses03M_impro06_F018.wav
5024,Session3/sentences/wav/Ses03M_impro06/Ses03M_impro06_F019.wav,sad,6_F,D:/openac/Final Project/Datasets/IEMOCAP_norm_and_fixedduration/Session3/sentences/wav/Ses03M_impro06/Ses03M_impro06_F019.wav
5025,Session3/sentences/wav/Ses03M_impro06/Ses03M_impro06_F020.wav,sad,6_F,D:/openac/Final Project/Datasets/IEMOCAP_norm_and_fixedduration/Session3/sentences/wav/Ses03M_impro06/Ses03M_impro06_F020.wav
5026,Session3/sentences/wav/Ses03M_impro06/Ses03M_impro06_M000.wav,sad,6_M,D:/openac/Final Project/Datasets/IEMOCAP_norm_and_fixedduration/Session3/sentences/wav/Ses03M_impro06/Ses03M_impro06_M000.wav
5027,Session3/sentences/wav/Ses03M_impro06/Ses03M_impro06_M001.wav,sad,6_M,D:/openac/Final Project/Datasets/IEMOCAP_norm_and_fixedduration/Session3/sentences/wav/Ses03M_impro06/Ses03M_impro06_M001.wav
5028,Session3/sentences/wav/Ses03M_impro06/Ses03M_impro06_M002.wav,sad,6_M,D:/openac/Final Project/Datasets/IEMOCAP_norm_and_fixedduration/Session3/sentences/wav/Ses03M_impro06/Ses03M_impro06_M002.wav
5029,Session3/sentences/wav/Ses03M_impro06/Ses03M_impro06_M003.wav,sad,6_M,D:/openac/Final Project/Datasets/IEMOCAP_norm_and_fixedduration/Session3/sentences/wav/Ses03M_impro06/Ses03M_impro06_M003.wav
5030,Session3/sentences/wav/Ses03M_impro06/Ses03M_impro06_M004.wav,sad,6_M,D:/openac/Final Project/Datasets/IEMOCAP_norm_and_fixedduration/Session3/sentences/wav/Ses03M_impro06/Ses03M_impro06_M004.wav
5031,Session3/sentences/wav/Ses03M_impro06/Ses03M_impro06_M005.wav,sad,6_M,D:/openac/Final Project/Datasets/IEMOCAP_norm_and_fixedduration/Session3/sentences/wav/Ses03M_impro06/Ses03M_impro06_M005.wav
5032,Session3/sentences/wav/Ses03M_impro06/Ses03M_impro06_M006.wav,sad,6_M,D:/openac/Final Project/Datasets/IEMOCAP_norm_and_fixedduration/Session3/sentences/wav/Ses03M_impro06/Ses03M_impro06_M006.wav
5033,Session3/sentences/wav/Ses03M_impro06/Ses03M_impro06_M007.wav,sad,6_M,D:/openac/Final Project/Datasets/IEMOCAP_norm_and_fixedduration/Session3/sentences/wav/Ses03M_impro06/Ses03M_impro06_M007.wav
5034,Session3/sentences/wav/Ses03M_impro06/Ses03M_impro06_M008.wav,sad,6_M,D:/openac/Final Project/Datasets/IEMOCAP_norm_and_fixedduration/Session3/sentences/wav/Ses03M_impro06/Ses03M_impro06_M008.wav
5035,Session3/sentences/wav/Ses03M_impro06/Ses03M_impro06_M009.wav,sad,6_M,D:/openac/Final Project/Datasets/IEMOCAP_norm_and_fixedduration/Session3/sentences/wav/Ses03M_impro06/Ses03M_impro06_M009.wav
5036,Session3/sentences/wav/Ses03M_impro06/Ses03M_impro06_M010.wav,sad,6_M,D:/openac/Final Project/Datasets/IEMOCAP_norm_and_fixedduration/Session3/sentences/wav/Ses03M_impro06/Ses03M_impro06_M010.wav
5037,Session3/sentences/wav/Ses03M_impro06/Ses03M_impro06_M011.wav,sad,6_M,D:/openac/Final Project/Datasets/IEMOCAP_norm_and_fixedduration/Session3/sentences/wav/Ses03M_impro06/Ses03M_impro06_M011.wav
5038,Session3/sentences/wav/Ses03M_impro06/Ses03M_impro06_M012.wav,sad,6_M,D:/openac/Final Project/Datasets/IEMOCAP_norm_and_fixedduration/Session3/sentences/wav/Ses03M_impro06/Ses03M_impro06_M012.wav
5039,Session3/sentences/wav/Ses03M_impro06/Ses03M_impro06_M013.wav,sad,6_M,D:/openac/Final Project/Datasets/IEMOCAP_norm_and_fixedduration/Session3/sentences/wav/Ses03M_impro06/Ses03M_impro06_M013.wav
5040,Session3/sentences/wav/Ses03M_impro06/Ses03M_impro06_M014.wav,sad,6_M,D:/openac/Final Project/Datasets/IEMOCAP_norm_and_fixedduration/Session3/sentences/wav/Ses03M_impro06/Ses03M_impro06_M014.wav
5041,Session3/sentences/wav/Ses03M_impro06/Ses03M_impro06_M015.wav,sad,6_M,D:/openac/Final Project/Datasets/IEMOCAP_norm_and_fixedduration/Session3/sentences/wav/Ses03M_impro06/Ses03M_impro06_M015.wav
5042,Session3/sentences/wav/Ses03M_impro06/Ses03M_impro06_M016.wav,sad,6_M,D:/openac/Final Project/Datasets/IEMOCAP_norm_and_fixedduration/Session3/sentences/wav/Ses03M_impro06/Ses03M_impro06_M016.wav
5043,Session3/sentences/wav/Ses03M_impro06/Ses03M_impro06_M017.wav,sad,6_M,D:/openac/Final Project/Datasets/IEMOCAP_norm_and_fixedduration/Session3/sentences/wav/Ses03M_impro06/Ses03M_impro06_M017.wav
5044,Session3/sentences/wav/Ses03M_impro06/Ses03M_impro06_M018.wav,sad,6_M,D:/openac/Final Project/Datasets/IEMOCAP_norm_and_fixedduration/Session3/sentences/wav/Ses03M_impro06/Ses03M_impro06_M018.wav
5045,Session3/sentences/wav/Ses03M_impro06/Ses03M_impro06_M019.wav,sad,6_M,D:/openac/Final Project/Datasets/IEMOCAP_norm_and_fixedduration/Session3/sentences/wav/Ses03M_impro06/Ses03M_impro06_M019.wav
5046,Session3/sentences/wav/Ses03M_impro06/Ses03M_impro06_M020.wav,sad,6_M,D:/openac/Final Project/Datasets/IEMOCAP_norm_and_fixedduration/Session3/sentences/wav/Ses03M_impro06/Ses03M_impro06_M020.wav
5047,Session3/sentences/wav/Ses03M_impro06/Ses03M_impro06_M021.wav,sad,6_M,D:/openac/Final Project/Datasets/IEMOCAP_norm_and_fixedduration/Session3/sentences/wav/Ses03M_impro06/Ses03M_impro06_M021.wav
5048,Session3/sentences/wav/Ses03M_impro06/Ses03M_impro06_M022.wav,sad,6_M,D:/openac/Final Project/Datasets/IEMOCAP_norm_and_fixedduration/Session3/sentences/wav/Ses03M_impro06/Ses03M_impro06_M022.wav
5049,Session3/sentences/wav/Ses03M_impro06/Ses03M_impro06_M023.wav,sad,6_M,D:/openac/Final Project/Datasets/IEMOCAP_norm_and_fixedduration/Session3/sentences/wav/Ses03M_impro06/Ses03M_impro06_M023.wav
5050,Session3/sentences/wav/Ses03M_impro06/Ses03M_impro06_M024.wav,sad,6_M,D:/openac/Final Project/Datasets/IEMOCAP_norm_and_fixedduration/Session3/sentences/wav/Ses03M_impro06/Ses03M_impro06_M024.wav
5051,Session3/sentences/wav/Ses03M_impro06/Ses03M_impro06_M025.wav,sad,6_M,D:/openac/Final Project/Datasets/IEMOCAP_norm_and_fixedduration/Session3/sentences/wav/Ses03M_impro06/Ses03M_impro06_M025.wav
5052,Session3/sentences/wav/Ses03M_impro06/Ses03M_impro06_M026.wav,sad,6_M,D:/openac/Final Project/Datasets/IEMOCAP_norm_and_fixedduration/Session3/sentences/wav/Ses03M_impro06/Ses03M_impro06_M026.wav
5053,Session3/sentences/wav/Ses03M_impro06/Ses03M_impro06_M027.wav,sad,6_M,D:/openac/Final Project/Datasets/IEMOCAP_norm_and_fixedduration/Session3/sentences/wav/Ses03M_impro06/Ses03M_impro06_M027.wav
5054,Session3/sentences/wav/Ses03M_impro06/Ses03M_impro06_M028.wav,sad,6_M,D:/openac/Final Project/Datasets/IEMOCAP_norm_and_fixedduration/Session3/sentences/wav/Ses03M_impro06/Ses03M_impro06_M028.wav
5055,Session3/sentences/wav/Ses03M_impro06/Ses03M_impro06_M029.wav,sad,6_M,D:/openac/Final Project/Datasets/IEMOCAP_norm_and_fixedduration/Session3/sentences/wav/Ses03M_impro06/Ses03M_impro06_M029.wav
5056,Session3/sentences/wav/Ses03M_impro06/Ses03M_impro06_M030.wav,sad,6_M,D:/openac/Final Project/Datasets/IEMOCAP_norm_and_fixedduration/Session3/sentences/wav/Ses03M_impro06/Ses03M_impro06_M030.wav
5057,Session3/sentences/wav/Ses03M_impro06/Ses03M_impro06_M031.wav,sad,6_M,D:/openac/Final Project/Datasets/IEMOCAP_norm_and_fixedduration/Session3/sentences/wav/Ses03M_impro06/Ses03M_impro06_M031.wav
5058,Session3/sentences/wav/Ses03M_impro06/Ses03M_impro06_M032.wav,sad,6_M,D:/openac/Final Project/Datasets/IEMOCAP_norm_and_fixedduration/Session3/sentences/wav/Ses03M_impro06/Ses03M_impro06_M032.wav
5059,Session3/sentences/wav/Ses03M_impro07/Ses03M_impro07_F000.wav,hap,7_F,D:/openac/Final Project/Datasets/IEMOCAP_norm_and_fixedduration/Session3/sentences/wav/Ses03M_impro07/Ses03M_impro07_F000.wav
5060,Session3/sentences/wav/Ses03M_impro07/Ses03M_impro07_F001.wav,hap,7_F,D:/openac/Final Project/Datasets/IEMOCAP_norm_and_fixedduration/Session3/sentences/wav/Ses03M_impro07/Ses03M_impro07_F001.wav
5065,Session3/sentences/wav/Ses03M_impro07/Ses03M_impro07_F006.wav,hap,7_F,D:/openac/Final Project/Datasets/IEMOCAP_norm_and_fixedduration/Session3/sentences/wav/Ses03M_impro07/Ses03M_impro07_F006.wav
5066,Session3/sentences/wav/Ses03M_impro07/Ses03M_impro07_F007.wav,hap,7_F,D:/openac/Final Project/Datasets/IEMOCAP_norm_and_fixedduration/Session3/sentences/wav/Ses03M_impro07/Ses03M_impro07_F007.wav
5067,Session3/sentences/wav/Ses03M_impro07/Ses03M_impro07_F008.wav,hap,7_F,D:/openac/Final Project/Datasets/IEMOCAP_norm_and_fixedduration/Session3/sentences/wav/Ses03M_impro07/Ses03M_impro07_F008.wav
5068,Session3/sentences/wav/Ses03M_impro07/Ses03M_impro07_F009.wav,hap,7_F,D:/openac/Final Project/Datasets/IEMOCAP_norm_and_fixedduration/Session3/sentences/wav/Ses03M_impro07/Ses03M_impro07_F009.wav
5069,Session3/sentences/wav/Ses03M_impro07/Ses03M_impro07_F010.wav,hap,7_F,D:/openac/Final Project/Datasets/IEMOCAP_norm_and_fixedduration/Session3/sentences/wav/Ses03M_impro07/Ses03M_impro07_F010.wav
5070,Session3/sentences/wav/Ses03M_impro07/Ses03M_impro07_F011.wav,hap,7_F,D:/openac/Final Project/Datasets/IEMOCAP_norm_and_fixedduration/Session3/sentences/wav/Ses03M_impro07/Ses03M_impro07_F011.wav
5071,Session3/sentences/wav/Ses03M_impro07/Ses03M_impro07_F012.wav,hap,7_F,D:/openac/Final Project/Datasets/IEMOCAP_norm_and_fixedduration/Session3/sentences/wav/Ses03M_impro07/Ses03M_impro07_F012.wav
5072,Session3/sentences/wav/Ses03M_impro07/Ses03M_impro07_F013.wav,hap,7_F,D:/openac/Final Project/Datasets/IEMOCAP_norm_and_fixedduration/Session3/sentences/wav/Ses03M_impro07/Ses03M_impro07_F013.wav
5073,Session3/sentences/wav/Ses03M_impro07/Ses03M_impro07_F014.wav,hap,7_F,D:/openac/Final Project/Datasets/IEMOCAP_norm_and_fixedduration/Session3/sentences/wav/Ses03M_impro07/Ses03M_impro07_F014.wav
5075,Session3/sentences/wav/Ses03M_impro07/Ses03M_impro07_F016.wav,hap,7_F,D:/openac/Final Project/Datasets/IEMOCAP_norm_and_fixedduration/Session3/sentences/wav/Ses03M_impro07/Ses03M_impro07_F016.wav
